institution_name,institution_median_norm,p90,n_works
Wuhan University,0.7142857140306123,1.5771620792427905,2290
City University of Macau,0.7142857140306123,1.4726170200176996,213
University of Nottingham Ningbo China,0.7142857140306123,1.3744950927200577,107
Universidad Rey Juan Carlos,0.7139734843206073,2.249394020963653,124
Northwest A&F University,0.7134685387051898,1.4876644736432265,550
Politecnico di Milano,0.7129973474437943,1.5834522110712432,655
McMaster University,0.7129629629398576,2.2602715696950453,297
Shandong Normal University,0.7129629629398576,1.6778398509710926,381
Universidade Federal de Mato Grosso do Sul,0.7127429805107548,0.9309462915267692,54
Beijing Jiaotong University,0.7126205753446873,1.590909090836777,1008
International Hellenic University,0.7125890735834259,1.913995089394099,86
Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,0.7125890735834259,1.6541353382214934,52
Xidian University,0.7125307125132057,1.464964693027571,2001
Jilin University,0.7124999999732812,1.6724738675025799,1460
ShanghaiTech University,0.7123287671037719,1.8518518517375402,381
University of Kansas,0.7123287668695816,2.171555513306395,83
University of Waterloo,0.7123287668695816,1.60729389292617,465
Heilongjiang Institute of Technology,0.7122507121999821,1.581083870278389,57
Université du Québec à Montréal,0.712230342937872,1.5762880246101973,64
"University of California, Los Angeles",0.7121439280092899,1.9030695750336393,794
National Research Council,0.7120450131757395,1.5853658531558597,381
Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou),0.71200750466839,1.3850467289214796,125
Northern Arizona University,0.7117437722166639,1.5384615378698223,61
Nanjing Normal University,0.7117378680623068,1.8225976768240089,303
University of Minho,0.7116333400956272,1.4636011647223102,168
Gwangju Institute of Science and Technology,0.711290322556553,1.1339226290465465,97
Mahidol University,0.7112068965264334,1.1676882104330177,76
Anhui University,0.7111597373790394,1.7283950616288166,807
Institute of Intelligent Machines,0.7111597373790394,1.373752710081976,54
Liaoning Normal University,0.710559006172342,1.2554347825524057,71
Wuyi University,0.7105059460761444,1.3910149749906784,141
University of Ha'il,0.7104558071007965,1.3579641040208288,172
University of Antwerp,0.710341480246602,2.0385304658858883,130
Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai),0.7101996271069123,1.3850467289214796,71
Universidad Nacional Autónoma de México,0.7100591715556178,1.482456140181825,131
Capital Normal University,0.7099820573806759,1.2338383598331788,112
Qingdao University of Science and Technology,0.709978463725392,1.4837857696271906,334
Polish Academy of Sciences,0.7097816352192459,1.7853768655964894,178
University of Cagliari,0.7096774191030176,1.5299595661931418,102
Duke-NUS Medical School,0.7092882991316525,1.8045322290235752,205
Institute of Science and Technology Austria,0.7089041095332028,1.3593354107383138,53
Donghua University,0.7088607594517973,1.5759663221921574,415
Chosun University,0.7088607592424291,2.1162515123108117,68
Changchun University,0.7088607592424291,1.6240227854125515,50
Xinjiang University,0.7088607592424291,1.5760416798105044,585
Soonchunhyang University,0.7088607592424291,1.5241532602029857,86
Konkuk University,0.7088607592424291,1.4636011647223102,52
University of Aberdeen,0.7088607592424291,1.4315233060269368,131
Chung-Ang University,0.7087961779977091,1.8396365064196216,212
China Geological Survey,0.708274416603327,1.3235294117160468,58
Technical University of Košice,0.7078651685035349,1.1046222338293539,53
Shanghai Center for Brain Science and Brain-Inspired Technology,0.7078116733983703,2.2170818504699707,130
University of Iowa,0.7078116733983703,1.9441041886122772,122
National Institute of Mental Health,0.7078116733983703,1.5750065822084334,53
North Carolina State University,0.7078116733983703,1.4480198019336032,372
University Hospital of Zurich,0.7078116733983703,1.3593354107383138,153
University of Oslo,0.7078116733983703,1.3255255831447337,312
Jiangxi Normal University,0.7070522531668627,1.2549466328499537,86
Lund University,0.7065750735807682,1.6363636359173555,259
Northeast Agricultural University,0.7056451612547557,1.4452282206532707,283
TU Wien,0.7055961070061745,1.3696135521057093,235
Xi'an Technological University,0.7054263565508684,1.3620947098544645,137
Northeast Normal University,0.7053571428380072,1.7273737037664503,183
University of Pittsburgh Medical Center,0.7052105447244366,2.9905379036242903,88
Energy Research Institute,0.7051282050784845,1.7673674441929783,61
University of Tasmania,0.7049875236550739,2.3392037291851353,163
Guilin University of Electronic Technology,0.7048565602256605,1.4754586018386326,282
RMIT University,0.7047384584116747,1.7094539600914547,312
West China Hospital of Sichuan University,0.7045777651289252,1.087468328590651,274
Institut national de recherche en sciences et technologies du numérique,0.7044712528549888,2.71927184980026,84
University of Rome Tor Vergata,0.7044712528549888,1.681821973754446,168
Universitas Gadjah Mada,0.7044712528549888,1.3276714513101533,80
Shijiazhuang Tiedao University,0.704402515475179,2.2540736269755985,146
Fırat University,0.7043165467400416,1.5975911751015532,197
Université Paris Sciences et Lettres,0.7031391986404634,2.0711337236636465,150
University of Aizu,0.7029494381642365,2.0996769726474582,134
Birmingham City University,0.7029494381642365,1.9858655145979713,72
Alexandria University,0.7029494381642365,1.556415515452142,104
University of Ottawa,0.7029494381642365,1.4312524974064875,265
Lancaster University,0.7029494381642365,1.4165124883965028,111
FPT University,0.7029494381642365,1.173879389169282,87
Northwest Normal University,0.7027559054827601,1.1363636363119836,201
Universidade Estadual de Campinas (UNICAMP),0.7026175977685962,1.6312024928859765,194
East China University of Technology,0.7018697349144737,1.049374419989581,61
Semmelweis University,0.7018301982267007,1.6396396395756296,139
China Jiliang University,0.7017554432440607,1.3818989630131604,192
Renji Hospital,0.7015604441993185,1.4912162810378256,100
University of Auckland,0.7010309278104793,1.8928218654673308,315
Mila - Quebec Artificial Intelligence Institute,0.7009472259677765,2.6037256561331477,104
Karlsruhe Institute of Technology,0.7006783156907674,1.7309080886530188,342
University of Córdoba,0.7004310344638893,1.8778279094550394,65
Suzhou Institute of Biomedical Engineering and Technology,0.7004310344638893,1.1549879285007876,97
Motilal Nehru National Institute of Technology,0.7003745318063516,1.5967235064406113,85
National Institute of Technology Hamirpur,0.7002652519448107,3.806702185824146,58
United Imaging Healthcare (China),0.7002406062055961,2.2920546541877687,96
North University of China,0.6999999999509999,1.4909221458175288,301
University of Surrey,0.699903364650806,1.827956988913169,201
Shiraz University,0.699903364650806,1.5630420532009899,75
Maulana Azad National Institute of Technology,0.6998313044530283,1.3415789274656191,104
Menlo School,0.6998087953947655,1.9030695750336393,51
Dana-Farber Cancer Institute,0.6989057950357956,1.772895712000985,244
Anhui Normal University,0.6987740805347211,1.3759851645128167,70
National Taiwan University,0.6985532234206662,1.5904590458637913,244
HITEC University,0.6982968369597484,1.4690835115016865,77
China University of Geosciences (Beijing),0.6982968369597484,1.3294117646637238,205
National Kaohsiung University of Science and Technology,0.6980527835364136,1.4631147540353988,110
Hazara University,0.6977480109876,1.0330965024113117,50
École de Technologie Supérieure,0.6976925071087297,1.4220072550909115,106
University of Ioannina,0.6976744185640887,2.6566744070673227,99
Istituti di Ricovero e Cura a Carattere Scientifico,0.6976744185640887,1.6569069789309172,423
Champalimaud Foundation,0.6976744185640887,1.3593354107383138,75
"Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""",0.6976744185640887,1.3404634582945636,65
Széchenyi István University,0.6976561476816971,1.7676794685644186,54
Instituto Politécnico Nacional,0.6976561476816971,1.4769230768478596,149
Pusan National University,0.6976561476816971,1.1073446324618086,160
Memorial University of Newfoundland,0.6971235194180464,1.626621545308775,121
Vietnam National University Ho Chi Minh City,0.6970954356441521,1.2301202277369923,121
University of Jeddah,0.6969877404786218,1.911764705788639,130
Jiangsu University of Technology,0.6965225836988487,1.4040590920382878,70
Anhui University of Technology,0.6964285713746811,1.5954817307800242,194
Tehran University of Medical Sciences,0.6962457336268099,1.833333332773148,174
Al-Farabi Kazakh National University,0.6962457336268099,1.3935483870360874,53
Weill Cornell Medical College in Qatar,0.6962457336268099,1.2113395281007964,53
Chungbuk National University,0.6962025316132564,0.9305835312246975,99
Harbin Engineering University,0.695825049653372,1.5436893203433877,811
University of Helsinki,0.6956521738920031,1.2979104668292185,233
Technion – Israel Institute of Technology,0.6956521738827978,1.6387404981465314,163
Kumoh National Institute of Technology,0.6956521736710775,1.3656265983979217,78
Bayer (Germany),0.6955882352721248,1.68535755490955,73
State Key Laboratory of Digital Medical Engineering,0.6955074874953392,1.2122844827259625,94
Institute for Infocomm Research,0.6953373868483799,1.1889204832499496,104
Shanghai Normal University,0.6949152539958345,1.6215415018767896,78
Harbin Normal University,0.6947777777406458,1.4126984121994834,85
Shandong Agricultural University,0.6944444444251544,1.557978196188945,105
"University of California, Santa Barbara",0.6941524882376345,1.547231270262549,235
University of Bristol,0.6938775509920866,1.4648953017295432,394
Nanfang Hospital,0.6938775509860178,1.4378434065543995,133
Jishou University,0.6934101447010044,2.105568278426253,65
University of Washington,0.693333333303289,1.9030695750336393,768
Academy of Mathematics and Systems Science,0.6927083333080784,1.3593354107383138,73
Université Toulouse III - Paul Sabatier,0.6926406925927175,1.597204017157203,83
University of Hassan II Casablanca,0.6923076922899409,1.7431906613700738,116
Université de Lorraine,0.6920093942026251,1.4247292177068929,96
Università Campus Bio-Medico,0.6918238993471382,1.7767272381597776,117
Universiti Malaysia Pahang Al-Sultan Abdullah,0.6916308573399174,1.509971509515507,124
University of Colorado Boulder,0.6915101632356778,1.8225976768240089,301
First Affiliated Hospital of Zhengzhou University,0.6915101632356778,1.2161361953630976,101
National Research Council Canada,0.6914319311343973,1.8649548263727975,70
Okayama University,0.6914285713851103,0.9582445361483803,52
Hefei Institutes of Physical Science,0.6913580246515266,1.8713330368447212,129
Australian National University,0.6911907063204887,1.751944273934211,252
Wuhan Textile University,0.6910420475054627,1.4281737193008484,186
Taibah University,0.6909555768408597,2.1665660898446286,145
University Hospital of Basel,0.6909494815065802,6.787741935205649,114
Technical University of Cluj-Napoca,0.6909494815065802,2.0544747080433012,71
University of Milan,0.6909494815065802,2.0134228186568173,352
University of Siena,0.6909494815065802,1.968749999569336,79
North-West University,0.6909494815065802,1.9187801103858773,58
First Hospital of China Medical University,0.6909494815065802,1.8703302647953393,57
University of South Carolina,0.6909494815065802,1.8642681929223812,184
UCLouvain,0.6909494815065802,1.8260807725531047,113
Barcelona Supercomputing Center,0.6909494815065802,1.8082191780326518,55
McGill University,0.6909494815065802,1.7673674441929783,481
Université de Bordeaux,0.6909494815065802,1.7647789652079857,129
University of Sousse,0.6909494815065802,1.651785713740035,79
Sorbonne Université,0.6909494815065802,1.6419092461983007,427
European Bioinformatics Institute,0.6909494815065802,1.6347002972228257,109
Vita-Salute San Raffaele University,0.6909494815065802,1.6156763590024248,107
University of Hawaiʻi at Mānoa,0.6909494815065802,1.6118169669412132,69
Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR),0.6909494815065802,1.5758293838209076,149
Cincinnati Children's Hospital Medical Center,0.6909494815065802,1.5512255013124663,80
Universitat de Barcelona,0.6909494815065802,1.5392646937218366,232
Helmholtz Institute Erlangen-Nürnberg,0.6909494815065802,1.5195892078445663,64
Johns Hopkins Medicine,0.6909494815065802,1.497832480655966,225
Universitat Politècnica de Catalunya,0.6909494815065802,1.4636011647223102,291
CEA Grenoble,0.6909494815065802,1.444302176609626,51
McGovern Institute for Brain Research,0.6909494815065802,1.4266320265060857,115
University of Delaware,0.6909494815065802,1.4246575337391632,102
Changsha Normal University,0.6909494815065802,1.419956927450784,67
Université Claude Bernard Lyon 1,0.6909494815065802,1.4045584045197226,190
Shanghai Institute of Materia Medica,0.6909494815065802,1.3830203264713556,104
University Hospital Bonn,0.6909494815065802,1.3818989630131604,165
Icahn School of Medicine at Mount Sinai,0.6909494815065802,1.3593354107383138,380
Consorci Institut D'Investigacions Biomediques August Pi I Sunyer,0.6909494815065802,1.32300888415298,79
Inner Mongolia University,0.6909494815065802,1.249999999921875,77
National Center for Nanoscience and Technology,0.6909494815065802,1.2150651178826726,73
Memorial Sloan Kettering Cancer Center,0.6909494815065802,1.2137998929539693,412
University of Cologne,0.6909494815065802,1.1583522971879892,136
University of Almería,0.6909494815065802,1.0901005822882177,50
National University Hospital,0.6909494815065802,1.087468328590651,50
Boston University,0.6909292862022849,1.482456140181825,336
University of Zagreb,0.6907483106491474,1.8362015704860153,95
Ewha Womans University,0.6906474819945138,1.3708307867695684,63
Universidad de Salamanca,0.6906249999719433,1.743424983810128,78
University of Dhaka,0.6905205981086785,2.1930641820680505,96
Karadeniz Technical University,0.6905014539299128,1.5610217596545057,80
Université Paris-Saclay,0.6905014539299128,1.377855887454165,394
Hospital for Sick Children,0.6903779078878822,3.7611788421731815,133
Rigshospitalet,0.6903779078878822,3.1492696381310976,75
National Cancer Institute,0.6903779078878822,2.2209090476997218,154
University of North Carolina at Chapel Hill,0.6903779078878822,2.196510560100533,317
Leiden University Medical Center,0.6903779078878822,1.924787841339759,151
Ludwig-Maximilians-Universität München,0.6903779078878822,1.9030695750336393,608
Gazi University,0.6903779078878822,1.8754343069464319,113
The University of Tokyo,0.6903779078878822,1.8291457285788744,741
Université Ibn Zohr,0.6903779078878822,1.4828504825972766,86
European Institute of Oncology,0.6903779078878822,1.435634746998802,95
Aarhus University Hospital,0.6903779078878822,1.4016403767704912,57
Bar-Ilan University,0.6903779078878822,1.3980582524027525,84
Universidade do Porto,0.6903779078878822,1.332630246715075,271
University of Alicante,0.6903779078878822,1.3317751594738996,75
University of Amsterdam,0.6903779078878822,1.3255255831447337,535
Tulane University,0.6903779078878822,1.315068493096641,88
Anyang University,0.6903779078878822,1.2632699536991319,53
Leipzig University,0.6903779078878822,1.1946016543026132,95
Institut de Recherche pour le Développement,0.6903779078878822,1.1716279302820893,119
Beijing Tongren Hospital,0.6903779078878822,0.7456081405189128,67
Indian Institute of Technology Patna,0.6900080796972311,1.3850931676219267,105
State Key Laboratory of Modern Optical Instruments,0.6899383983346221,1.4017097903425901,53
Griffith University,0.6896877956304432,1.8162295773152866,285
The University of Texas at Arlington,0.6896417445276082,2.1409600551860226,96
"China University of Petroleum, Beijing",0.689441754632714,1.451309104537568,352
Dr. B. R. Ambedkar National Institute of Technology Jalandhar,0.6892519621611177,1.5884320248611299,84
University of Ulster,0.6892519621611177,1.22089825844297,87
Guangxi Normal University,0.6889952152846318,1.3361111110397035,212
University of Tsukuba,0.6885653585904925,1.487462813352005,116
University of Tübingen,0.6881720429870737,1.7673674441929783,365
Wuhan University of Science and Technology,0.6881625441446867,1.1538461534023667,373
Freie Universität Berlin,0.6875214850275004,2.267382479965516,312
Massachusetts General Hospital,0.6874834209570742,1.9054430257705548,726
Shandong University of Science and Technology,0.6867015098419733,1.4277400581072983,542
German Center for Neurodegenerative Diseases,0.6866485013362041,1.4156233467967405,51
Tampere University,0.68656716415861,1.6292918626154018,186
Polytechnique Montréal,0.6865549652400202,1.8482979111326376,113
California NanoSystems Institute,0.6865203760184452,1.9030695750336393,81
Westlake University,0.6865203760184452,1.601880877376372,362
Universidad de Oviedo,0.6865203760184452,1.4507140368779834,73
Technical University of Denmark,0.685714282263606,1.43382836136588,446
Information Technology University,0.6857004744832071,1.5209356658753739,80
Fujian Normal University,0.6846586665151341,1.4851485144103518,195
Lviv Polytechnic National University,0.6844410587552148,1.509971509515507,62
University of Bayreuth,0.6843657837832414,1.892864372369459,82
University of Houston,0.6836178074737869,1.8943211034303815,193
Dokuz Eylül University,0.6835152211239292,1.3593354107383138,57
Wuhan Polytechnic University,0.683499288726344,1.4715942270351403,82
University of Limerick,0.6834361651507654,1.6073715539335685,116
University of Michigan,0.6829710144568729,1.6312024928859765,911
Henan Polytechnic University,0.6827458255827015,2.0234949101264132,242
Florida Atlantic University,0.6827262044431389,2.2649677793520446,109
GFZ Helmholtz Centre for Geosciences,0.6826295167443504,1.2254039607938958,55
University of the West of England,0.6825938566358764,1.9123655910739141,85
Shanghai Advanced Research Institute,0.6825823657929537,1.6312024928859765,58
Umeå University,0.6825539568204149,1.8201183429779029,89
State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering,0.6825113951019424,1.061224489752603,62
PLA Information Engineering University,0.6820428335820643,1.7546743372861844,151
OsloMet – Oslo Metropolitan University,0.6818896791367427,1.9097938141524273,62
Ajou University,0.681501633833386,1.3807558157757645,144
University of Trento,0.6811433985980244,1.7171728345907489,248
German Research Centre for Artificial Intelligence,0.6811433985980244,1.4706823027020839,92
Dongbei University of Finance and Economics,0.6810506566393296,1.3044544339560384,73
Software (Spain),0.6807909602201394,2.2531160114375863,72
North China Institute of Aerospace Engineering,0.6807817589155216,1.3429951686312165,55
King's College London,0.6802860061029923,1.8740629684455,580
"University of California, Santa Cruz",0.6800744012711893,1.7852968609512236,103
Institute of Information Engineering,0.6800744012711893,1.5624999999023437,117
Vrije Universiteit Amsterdam,0.6799999999864,1.4612218774739687,349
Mount Sinai Hospital,0.6796677053691569,1.0776754246475349,54
Hunan Normal University,0.6792781990274412,1.628666634979796,236
Fujian Medical University,0.6790492987894208,1.1212468324793778,202
Tencent (China),0.679012345637098,1.490322580588211,395
"University of Maryland, Baltimore County",0.6789378394504815,1.8512137210777948,52
University of British Columbia,0.6779661014650962,1.8078205516045132,765
University of L'Aquila,0.6779661014650962,1.1487179486354766,90
University of Toyama,0.6773308957834833,1.1916846840574966,77
National Renewable Energy Laboratory,0.6772082878753712,1.2979104668292185,117
University of Minnesota,0.6771344455149029,1.3902439023881619,363
Université Paris Cité,0.6770833332874892,1.9054430257705548,386
Universität Hamburg,0.6770833332874892,1.6718194216897402,367
Universidad de Málaga,0.676788022708871,2.1539056147304136,133
Hubei University,0.676788022708871,1.6333333332848283,195
University of Canterbury,0.6757425742356815,1.47730789663925,78
IBM (United States),0.6756272401276289,2.537815126007768,139
Sakarya University,0.6749338554313316,1.5123762375750969,86
University of Louisville,0.6748466257461704,1.087468328590651,116
University of Jyväskylä,0.6745182012544649,1.5228398395208174,65
Scuola Superiore Sant'Anna,0.6745000225252578,1.2107256476020016,132
Université Côte d'Azur,0.6740784084007366,2.098765431969212,100
Mayo Clinic,0.6736758627993165,1.1046046526206115,384
Medical University of South Carolina,0.6735997406456241,1.8461538457278108,94
Sapienza University of Rome,0.6734693877173054,1.6588713776267472,564
Chaoyang University of Technology,0.6730678329558306,1.1774192575830857,54
Trinity College Dublin,0.6726253597788898,1.4247111807024782,151
Technische Universität Ilmenau,0.6722689075517266,1.9514563106227731,57
Hebei Agricultural University,0.6717171716956858,2.036656235968488,109
Saarland University,0.6716891355656462,2.2313036370300656,91
Beijing Institute of Petrochemical Technology,0.6716891355656462,2.0454545453615705,77
"Government College University, Faisalabad",0.6714975843156082,2.3437499999368607,74
Changchun University of Technology,0.6714975843156082,1.4674631417467379,134
Victoria University,0.6714975843156082,1.4052927732026361,70
Hefei University,0.6714975843156082,0.9733146066889429,101
University of Windsor,0.6706586825972486,1.4251497005390656,61
Inha University,0.6703758122861874,1.4216478267200903,122
Centre National de la Recherche Scientifique,0.669767441810622,1.575111924104791,1849
Azienda USL di Bologna,0.6695515342055284,1.7767379689631602,64
Friedrich-Alexander-Universität Erlangen-Nürnberg,0.6695515342055284,1.5740616299843713,448
Universitätsklinikum Erlangen,0.6695515342055284,1.3480749350921046,107
Weill Cornell Medicine,0.6693069306758397,1.1986301369288328,198
Korea University,0.668989547001032,1.4805543137674753,541
Beijing University of Civil Engineering and Architecture,0.668989547001032,1.310907406816808,187
Shantou University,0.6689189188976117,1.7181357789220069,170
Yonsei University,0.6689189188976117,1.1837524177537573,713
University of West Attica,0.6685871415282931,2.0209452201358165,100
Seoul National University,0.6684888026540163,1.256544502565171,868
UiT The Arctic University of Norway,0.6680052124310953,1.014638297674024,96
Kumamoto University,0.6669133974571825,1.490747594316055,102
Université de Rennes,0.6666666665449735,1.799461406266917,52
Affiliated Hospital of Qingdao University,0.6666666664444444,1.1062155782526122,62
Isfahan University of Technology,0.6665813387731586,1.3649046460593246,91
Chinese Academy of Medical Sciences & Peking Union Medical College,0.6660988074764503,1.579313100586469,589
Jagiellonian University,0.6656798649929347,1.4912162810378256,142
"Government College University, Lahore",0.665624999866518,0.9382169323346112,60
Universidad de Guadalajara,0.6656050955011258,1.545454544857438,64
Middle East Technical University,0.6655948552808542,1.5889052941602817,54
University of Zurich,0.6648380945147747,1.628666634979796,638
University of South Australia,0.6642941874037956,1.8630235916869826,121
Sağlık Bilimleri Üniversitesi,0.6641870350514297,2.0234949101264132,100
Noakhali Science and Technology University,0.6641686017668307,1.4083709320912796,52
University of Idaho,0.663265306100453,1.5830183588935813,55
San Diego State University,0.6629348500702847,1.178606889742815,50
Affiliated Eye Hospital of Wenzhou Medical College,0.6627627915723668,2.634271099676873,70
Tilburg University,0.6627627915723668,2.174936657181302,61
National Institute of Technology Agartala,0.6627627915723668,2.0729202338479658,73
Xiangya Hospital Central South University,0.6627627915723668,2.0695296522543987,211
Southern Medical University,0.6627627915723668,1.92814371249403,477
Virginia Tech,0.6627627915723668,1.688255282029771,368
University of Vienna,0.6627627915723668,1.672378902079444,182
Nanchang University,0.6627627915723668,1.6457085840897294,416
University of Missouri,0.6627627915723668,1.5340206185187462,232
Karolinska Institutet,0.6627627915723668,1.520077921003039,272
State Key Laboratory on Integrated Optoelectronics,0.6627627915723668,1.5020080320772407,121
All India Institute of Medical Sciences,0.6627627915723668,1.4221673863647781,111
Campus Bio Medico University Hospital,0.6627627915723668,1.3230128361286577,123
University of Indonesia,0.6627627915723668,1.2559411836889731,75
Sun Yat-sen Memorial Hospital,0.6627627915723668,1.219008993074971,57
Institute of Acoustics,0.6627627915723668,0.9665290710430351,70
Adolfo Ibáñez University,0.6627627915723668,0.9377171534732159,61
Korea Institute of Science and Technology,0.6625766871003049,1.2173252279086413,161
University of Bologna,0.6625514403101324,1.676533868095703,460
Capital Medical University,0.6622264509625032,1.140963565450836,344
Université de Sherbrooke,0.6620029454929882,1.400564339273306,63
"University of Maryland, Baltimore",0.6620029454929882,1.2713037006199264,159
China Electronics Technology Group Corporation,0.661788617846364,1.7564480471138895,52
Tianjin University of Science and Technology,0.6600032069919247,1.2144578312550673,110
The Francis Crick Institute,0.6599400646989855,1.033737878166837,90
Dalhousie University,0.6597886207307524,1.237928201501851,116
University of Connecticut,0.6595900438982736,1.566833412935557,184
LMU Klinikum,0.658986175098505,1.7975552204301883,208
Seoul National University Hospital,0.6587737843445948,1.3378457473493246,125
Royal London Hospital,0.6587737843445948,0.9377171534732159,102
Barts Health NHS Trust,0.6587737843445948,0.6587737843445948,92
Royal Free London NHS Foundation Trust,0.6587737843445948,0.6587737843445948,81
Whipps Cross University Hospital,0.6587737843445948,0.6587737843445948,77
Ji Hua Laboratory,0.6581154415203894,1.2607934799710239,58
Virginia Commonwealth University,0.657337184653801,2.3114253427695313,68
Johannes Kepler University of Linz,0.657010428706131,1.8428298278728825,67
Universitat de València,0.6569932636091612,1.2145748987444476,148
Austrian Academy of Sciences,0.6565349543803549,1.6225507046649008,51
University of Ferrara,0.6562499998564454,1.2166998011106007,81
Singapore General Hospital,0.6560283687656348,2.770448548300972,79
Duke University,0.6558497010982139,2.015903491032616,461
Suzhou Institute of Nano-tech and Nano-bionics,0.6555581500106709,1.295842516911962,156
Chinese PLA General Hospital,0.6554282912635685,1.7395547422506745,192
Kunming Medical University,0.6541312354932087,2.174936657181302,73
University of Illinois Chicago,0.6541312354932087,1.4683544303053997,265
Fudan University Shanghai Cancer Center,0.6541312354932087,1.4099750473101478,85
Ruijin Hospital,0.6541312354932087,1.1943127961292874,110
Seattle University,0.6540886429432058,2.8860289013330864,76
Datta Meghe Institute of Medical Sciences,0.6540880501005498,6.089822640107644,52
Institute of Software,0.6540880501005498,2.913198572954031,171
Universidad Politécnica de Madrid,0.6540880501005498,1.7721518981060727,249
Università degli studi di Cassino e del Lazio Meridionale,0.6539792387339591,1.2885776898413768,51
University Hospital of Bern,0.6538461538210059,1.546446513668856,131
Wayne State University,0.6531010186883592,1.2121077223202716,66
Rensselaer Polytechnic Institute,0.6530496603886553,1.388867068353044,66
Electronics and Telecommunications Research Institute,0.6530157564872318,1.3426568037890287,72
Fudan University,0.6529121162605662,1.7570715473566465,1576
Institute of Rock and Soil Mechanics,0.6524822694850361,0.9263657956584538,60
Universidade de São Paulo,0.6524184476727558,1.438052190966049,279
Chang Gung Memorial Hospital,0.6522272169780192,1.019985196110985,61
Maastricht University,0.65217936934281,1.5760760535356004,284
Institut National de la Recherche Scientifique,0.6510989010812375,1.8774109341904144,73
Abdelmalek Essaâdi University,0.6508087535327345,2.26623199183414,52
Singapore University of Technology and Design,0.6504599211371415,1.435986048406795,165
State Key Laboratory of Remote Sensing Science,0.6504065040438892,1.305926253060311,179
University Hospital of Geneva,0.6502154328029894,1.359765506019264,70
State Key Laboratory of Food Science and Technology,0.6499999998591667,1.2208530805354505,133
Nanjing Hydraulic Research Institute,0.6499032881835617,0.913532376863347,55
Chinese People's Liberation Army,0.6492103075261065,0.8763630931393717,68
University of Alabama at Birmingham,0.6492027334683351,1.7008065058018753,103
BOKU University,0.6491921764834577,3.207979735566265,104
Korea University of Science and Technology,0.648588521762668,0.9440559437588636,73
SickKids Foundation,0.6484545664173553,1.3818989630131604,62
Shenzhen Institute of Information Technology,0.6481481481271434,1.3617197125939602,136
"Institute of Psychology, Chinese Academy of Sciences",0.6476938174490375,1.1666666666122223,51
University of Freiburg,0.6474820143651985,1.7995771669901126,317
York University,0.6473489518912655,2.089371718923449,112
Commissariat à l'Énergie Atomique et aux Énergies Alternatives,0.6468646864387587,1.6294721352417614,213
University of Shahrood,0.6464468620654504,1.0947049842567502,50
Tecnológico Nacional de México,0.6464143425914955,0.9335231794278713,86
North Minzu University,0.6464088395700833,2.451508620623613,68
Kyushu University,0.6462909901096471,1.3593354107383138,89
Chang Gung University,0.6457857396208291,1.319077831414687,86
Peking University Third Hospital,0.6456563223823393,1.6559139783966932,80
National Cancer Centre Singapore,0.6455696202377291,0.7189189188820014,54
SLAC National Accelerator Laboratory,0.6451612903052376,8.988029716606714,86
Université Grenoble Alpes,0.6451593837218228,1.6312024928859765,202
Air Force Medical University,0.6446420531111531,1.4028667276215117,141
Humboldt-Universität zu Berlin,0.6443278158865688,1.874999999296875,312
Ames Research Center,0.6439880188157076,0.9773348585100701,117
London School of Hygiene & Tropical Medicine,0.6435483870749765,1.5300355340772758,75
Universitat Oberta de Catalunya,0.6431428864310909,1.3851280252194136,63
VTT Technical Research Centre of Finland,0.6431240207124015,1.087468328590651,71
Université de Strasbourg,0.6430242880664153,1.309389261366246,120
The University of Adelaide,0.6423599839128272,1.6015922091238302,312
Tianjin University of Traditional Chinese Medicine,0.6422314410447605,1.211663066868283,68
Brno University of Technology,0.6421404682016532,1.2314744078960758,72
Changchun Institute of Applied Chemistry,0.641595947113253,2.6019417470086403,71
Foundation for Research and Technology Hellas,0.641595947113253,2.174936657181302,129
Universiti Teknologi MARA,0.641595947113253,1.7831586450311818,77
Humanitas University,0.641595947113253,1.6292918626154018,74
Shanghai Medical College of Fudan University,0.641595947113253,1.61169415286313,73
Queen's University,0.641595947113253,1.5603165613168792,135
University of Münster,0.641595947113253,1.3898305084274634,211
Paul Scherrer Institute,0.641595947113253,1.355947560927947,82
Tianjin Medical University,0.641595947113253,1.3340203553886965,122
"University of Campania ""Luigi Vanvitelli""",0.641595947113253,1.2321181493263018,103
Technical University of Darmstadt,0.641595947113253,1.1649520499771133,164
Christian-Albrechts-Universität zu Kiel,0.641595947113253,1.146302250761471,87
Hebrew University of Jerusalem,0.641595947113253,1.1413172103465152,129
Keio University,0.641595947113253,1.0974664958883025,90
Anhui University of Science and Technology,0.641595947113253,1.0749542961196088,166
Jilin Province Science and Technology Department,0.641595947113253,1.0529147871691096,142
Harbin Medical University,0.641595947113253,1.04795737118897,151
University of Ghana,0.641595947113253,1.037147896701596,51
Cranfield University,0.6415714431131454,1.6153846153253093,120
University of Notre Dame,0.6414086605709612,1.7040420263161526,178
National and Kapodistrian University of Athens,0.641221373840219,1.5398302730718065,195
Chongqing Medical University,0.641221373840219,1.4285714284693878,277
